OPCAT_ID,crop_category,livestock_category,excreta_per_ha
3466,-1,5,0.5245835082722214
3466,0,1,0.0
3466,0,2,0.0
3466,0,3,0.0
3466,0,4,0.9310569322890558
3466,0,5,0.0
3466,4,1,9.723590012993483
3466,4,2,8.869837388669163
3466,4,3,0.462014386086945
3466,4,4,4.655284661445456
3466,4,5,0.5245835082722214
3468,-1,1,0.0
3468,-1,2,0.0
3468,-1,3,0.20646101474929981
3468,-1,4,0.0
3468,-1,5,0.17461689666986846
3468,0,1,0.0
3468,0,2,0.0
3468,0,3,0.0
3468,0,4,0.8032922243429927
3468,0,5,0.0
3468,4,1,10.78713073372146
3468,4,2,13.329699972865145
3468,4,3,0.20646101474929981
3468,4,4,4.016461121714966
3468,4,5,0.17461689666986846
3470,-1,1,0.0
3470,-1,2,0.0
3470,-1,3,0.3425531025502238
3470,-1,4,0.0
3470,-1,5,0.31364327347991366
3470,0,1,0.0
3470,0,2,0.0
3470,0,3,0.0
3470,0,4,0.6672699000645994
3470,0,5,0.0
3470,4,1,10.954813649650006
3470,4,2,15.37265878656678
3470,4,3,0.3425531025502238
3470,4,4,3.3363495003228723
3470,4,5,0.31364327347991366
3471,-1,1,0.0
3471,-1,2,0.0
3471,-1,3,0.3602628632026385
3471,-1,4,0.0
3471,-1,5,0.4488984535758237
3471,0,1,0.0
3471,0,2,0.0
3471,0,3,0.0
3471,0,4,0.5866255006022228
3471,0,5,0.0
3471,4,1,11.23272607212008
3471,4,2,11.96291053877141
3471,4,3,0.3602628632026385
3471,4,4,2.9331275030110753
3471,4,5,0.4488984535758237
3472,-1,1,0.0
3472,-1,2,0.0
3472,-1,3,0.1840961195500432
3472,-1,4,0.0
3472,-1,5,0.01620282293510918
3472,0,1,0.0
3472,0,2,0.0
3472,0,3,0.0
3472,0,4,0.7044199125955447
3472,0,5,0.0
3472,4,1,12.073066564763943
3472,4,2,20.907253883777265
3472,4,3,0.1840961195500432
3472,4,4,3.5220995629781466
3472,4,5,0.01620282293510918
3473,-1,1,0.0
3473,-1,2,0.0
3473,-1,3,1.2309251011756432
3473,-1,4,0.0
3473,-1,5,0.7155022921553904
3473,0,1,0.0
3473,0,2,0.0
3473,0,3,0.0
3473,0,4,0.7100086068845921
3473,0,5,0.0
3473,4,1,10.824859651052854
3473,4,2,3.615959162359333
3473,4,3,1.2309251011756432
3473,4,4,3.550043034422979
3473,4,5,0.7155022921553904
3474,-1,1,0.0
3474,-1,2,0.0
3474,-1,3,0.3617996702578279
3474,-1,4,0.0
3474,-1,5,1.2053816976822562
3474,0,1,0.0
3474,0,2,0.0
3474,0,3,0.0
3474,0,4,1.0453824637054026
3474,0,5,0.0
3474,4,1,12.13922692174304
3474,4,2,9.87828437648083
3474,4,3,0.3617996702578279
3474,4,4,5.226912318526995
3474,4,5,1.2053816976822562
3478,-1,1,0.0
3478,-1,2,0.0
3478,-1,3,0.2437902718773466
3478,-1,4,0.0
3478,-1,5,0.03843637457932821
3478,0,1,0.0
3478,0,2,0.0
3478,0,3,0.0
3478,0,4,0.6195565874815785
3478,0,5,0.0
3478,4,1,10.974321255137912
3478,4,2,4.339972263413789
3478,4,3,0.2437902718773466
3478,4,4,3.0977829374079002
3478,4,5,0.03843637457932821
3480,-1,1,0.0
3480,-1,2,0.0
3480,-1,3,0.15744537734035913
3480,-1,4,0.0
3480,-1,5,0.12062100954770635
3480,0,1,0.0
3480,0,2,0.0
3480,0,3,0.0
3480,0,4,1.6231236224817174
3480,0,5,0.0
3480,4,1,7.622967252049656
3480,4,2,3.1011619998957283
3480,4,3,0.15744537734035913
3480,4,4,8.115618112408592
3480,4,5,0.12062100954770635
3483,-1,1,0.0
3483,-1,2,0.0
3483,-1,3,0.32943287766780355
3483,-1,4,0.0
3483,-1,5,0.7341554488963322
3483,0,1,0.0
3483,0,2,0.0
3483,0,3,0.0
3483,0,4,0.514057618408142
3483,0,5,0.0
3483,4,1,8.027768683200994
3483,4,2,3.621433970225064
3483,4,3,0.32943287766780355
3483,4,4,2.5702880920405877
3483,4,5,0.7341554488963322
3484,-1,1,0.0
3484,-1,2,0.0
3484,-1,3,0.7854736365181668
3484,-1,4,0.0
3484,-1,5,0.1670298631359562
3484,0,1,0.0
3484,0,2,0.0
3484,0,3,0.0
3484,0,4,1.4917018774513142
3484,0,5,0.0
3484,4,1,6.604830841858328
3484,4,2,8.849278747576756
3484,4,3,0.7854736365181668
3484,4,4,7.458509387256615
3484,4,5,0.1670298631359562
3485,-1,1,0.0
3485,-1,2,0.0
3485,-1,3,0.2907338587342972
3485,-1,4,0.0
3485,-1,5,0.07077252986338593
3485,0,1,0.0
3485,0,2,0.0
3485,0,3,0.0
3485,0,4,0.5678733806027879
3485,0,5,0.0
3485,4,1,4.954110736888867
3485,4,2,4.839993317003944
3485,4,3,0.2907338587342972
3485,4,4,2.8393669030139526
3485,4,5,0.07077252986338593
3486,-1,1,0.0
3486,-1,2,0.0
3486,-1,3,0.15693322185480896
3486,-1,4,0.0
3486,-1,5,0.3895305535277412
3486,0,1,0.0
3486,0,2,0.0
3486,0,3,0.0
3486,0,4,0.4942381128526376
3486,0,5,0.0
3486,4,1,5.792240104802548
3486,4,2,6.31565813877732
3486,4,3,0.15693322185480896
3486,4,4,2.471190564263209
3486,4,5,0.3895305535277412
3487,-1,1,0.0
3487,-1,2,0.0
3487,-1,3,0.022996327562372982
3487,-1,4,0.0
3487,-1,5,0.017029054471587552
3487,0,1,0.0
3487,0,2,0.0
3487,0,3,0.0
3487,0,4,1.0144480361586916
3487,0,5,0.0
3487,4,1,3.316441369432107
3487,4,2,0.46540644262599673
3487,4,3,0.022996327562372982
3487,4,4,5.072240180793459
3487,4,5,0.017029054471587552
3488,-1,1,0.0
3488,-1,2,0.0
3488,-1,3,0.10907427089866853
3488,-1,4,0.0
3488,-1,5,0.6902213620688559
3488,0,1,0.0
3488,0,2,0.0
3488,0,3,0.0
3488,0,4,1.028468813442781
3488,0,5,0.0
3488,4,1,7.009216264388198
3488,4,2,4.753652329757726
3488,4,3,0.10907427089866853
3488,4,4,5.142344067213957
3488,4,5,0.6902213620688559
3489,-1,1,0.0
3489,-1,2,0.0
3489,-1,3,2.8140204333019088
3489,-1,4,0.0
3489,-1,5,0.5419292315535794
3489,0,1,0.0
3489,0,2,0.0
3489,0,3,0.0
3489,0,4,1.002657591402191
3489,0,5,0.0
3489,4,1,14.4975766922248
3489,4,2,4.915673053383723
3489,4,3,2.8140204333019088
3489,4,4,5.0132879570109585
3489,4,5,0.5419292315535794
3490,-1,1,0.0
3490,-1,2,0.0
3490,-1,3,0.15516283245112314
3490,-1,4,0.0
3490,-1,5,0.1478968545042111
3490,0,1,0.0
3490,0,2,0.0
3490,0,3,0.0
3490,0,4,1.2525156264863015
3490,0,5,0.0
3490,4,1,11.572893581764687
3490,4,2,4.758959358611824
3490,4,3,0.15516283245112314
3490,4,4,6.262578132431511
3490,4,5,0.1478968545042111
3491,-1,1,0.0
3491,-1,2,0.0
3491,-1,3,0.4358856543631217
3491,-1,4,0.0
3491,-1,5,0.42972078780176487
3491,0,1,0.0
3491,0,2,0.0
3491,0,3,0.0
3491,0,4,1.2819300753386271
3491,0,5,0.0
3491,4,1,10.449220777226726
3491,4,2,1.8155595349322673
3491,4,3,0.4358856543631217
3491,4,4,6.40965037669303
3491,4,5,0.42972078780176487
3492,-1,1,0.0
3492,-1,2,0.0
3492,-1,3,3.0420285822795656
3492,-1,4,0.0
3492,-1,5,0.22880939865303862
3492,0,1,0.0
3492,0,2,0.0
3492,0,3,0.0
3492,0,4,0.722567208724599
3492,0,5,0.0
3492,4,1,23.0735653271546
3492,4,2,3.85403826098956
3492,4,3,3.0420285822795656
3492,4,4,3.6128360436230085
3492,4,5,0.22880939865303862
3493,-1,1,0.0
3493,-1,2,0.0
3493,-1,3,0.03409329058880237
3493,-1,4,0.0
3493,-1,5,0.16618067144114035
3493,0,1,0.0
3493,0,2,0.0
3493,0,3,0.0
3493,0,4,0.4110939087044793
3493,0,5,0.0
3493,4,1,5.030669127401074
3493,4,2,0.20433166069549732
3493,4,3,0.03409329058880237
3493,4,4,2.055469543522321
3493,4,5,0.16618067144114035
3494,-1,1,0.0
3494,-1,2,0.0
3494,-1,3,0.16433833862539626
3494,-1,4,0.0
3494,-1,5,0.32319039368095365
3494,0,1,0.0
3494,0,2,0.0
3494,0,3,0.0
3494,0,4,0.5786190024733523
3494,0,5,0.0
3494,4,1,5.648989100681213
3494,4,2,2.3806355560538583
3494,4,3,0.16433833862539626
3494,4,4,2.893095012366758
3494,4,5,0.32319039368095365
3495,-1,1,0.0
3495,-1,2,0.0
3495,-1,3,0.10105660660911595
3495,-1,4,0.0
3495,-1,5,0.034005162579668534
3495,0,1,0.0
3495,0,2,0.0
3495,0,3,0.0
3495,0,4,0.32528804309980586
3495,0,5,0.0
3495,4,1,8.506791585505852
3495,4,2,4.439938716189221
3495,4,3,0.10105660660911595
3495,4,4,1.6264402154990307
3495,4,5,0.034005162579668534
3496,-1,1,0.0
3496,-1,2,0.0
3496,-1,3,0.17877816302197186
3496,-1,4,0.0
3496,-1,5,0.20334587345203847
3496,0,1,0.0
3496,0,2,0.0
3496,0,3,0.0
3496,0,4,1.3216866757225467
3496,0,5,0.0
3496,4,1,11.242164639271419
3496,4,2,1.5870377172382137
3496,4,3,0.17877816302197186
3496,4,4,6.608433378613163
3496,4,5,0.20334587345203847
3497,-1,1,0.0
3497,-1,2,0.0
3497,-1,3,0.2643009874282682
3497,-1,4,0.0
3497,-1,5,0.020062001803129448
3497,0,1,0.0
3497,0,2,0.0
3497,0,3,0.0
3497,0,4,1.10039627734934
3497,0,5,0.0
3497,4,1,5.48205477528459
3497,4,2,2.86448034372279
3497,4,3,0.2643009874282682
3497,4,4,5.501981386746702
3497,4,5,0.020062001803129448
3498,-1,1,0.0
3498,-1,2,0.0
3498,-1,3,0.18198991852201737
3498,-1,4,0.0
3498,-1,5,0.24404898903208058
3498,0,1,0.0
3498,0,2,0.0
3498,0,3,0.0
3498,0,4,0.7425866044811514
3498,0,5,0.0
3498,4,1,6.2789604227951905
3498,4,2,4.776750365085679
3498,4,3,0.18198991852201737
3498,4,4,3.7129330224058337
3498,4,5,0.24404898903208058
3499,-1,1,0.0
3499,-1,2,0.0
3499,-1,3,2.4754428014807988
3499,-1,4,0.0
3499,-1,5,0.6820327529636677
3499,0,1,0.0
3499,0,2,0.0
3499,0,3,0.0
3499,0,4,1.0358287551140413
3499,0,5,0.0
3499,4,1,22.450049823591932
3499,4,2,3.418880955497262
3499,4,3,2.4754428014807988
3499,4,4,5.179143775570062
3499,4,5,0.6820327529636677
3500,-1,1,0.0
3500,-1,2,0.0
3500,-1,3,0.1475148146778468
3500,-1,4,0.0
3500,-1,5,0.12099246068888421
3500,0,1,0.0
3500,0,2,0.0
3500,0,3,0.0
3500,0,4,0.7382043790322753
3500,0,5,0.0
3500,4,1,7.004831221130213
3500,4,2,1.3536194826219343
3500,4,3,0.1475148146778468
3500,4,4,3.6910218951613705
3500,4,5,0.12099246068888421
3501,-1,1,0.0
3501,-1,2,0.0
3501,-1,3,0.040494618721838474
3501,-1,4,0.0
3501,-1,5,0.11802412094932437
3501,0,1,0.0
3501,0,2,0.0
3501,0,3,0.0
3501,0,4,1.6051581391684429
3501,0,5,0.0
3501,4,1,5.250138821726433
3501,4,2,8.302507214996572
3501,4,3,0.040494618721838474
3501,4,4,8.025790695842218
3501,4,5,0.11802412094932437
3502,-1,1,0.0
3502,-1,2,0.0
3502,-1,3,0.20848795745400175
3502,-1,4,0.0
3502,-1,5,0.2489554366596184
3502,0,1,0.0
3502,0,2,0.0
3502,0,3,0.0
3502,0,4,0.5978008740790007
3502,0,5,0.0
3502,4,1,11.447559585166804
3502,4,2,2.572459234347497
3502,4,3,0.20848795745400175
3502,4,4,2.9890043703950355
3502,4,5,0.2489554366596184
3503,-1,1,0.0
3503,-1,2,0.0
3503,-1,3,0.05997093378287737
3503,-1,4,0.0
3503,-1,5,0.05113544086996973
3503,0,1,0.0
3503,0,2,0.0
3503,0,3,0.0
3503,0,4,1.207673185608503
3503,0,5,0.0
3503,4,1,2.6166860576902002
3503,4,2,0.2731133225240135
3503,4,3,0.05997093378287737
3503,4,4,6.038365928042519
3503,4,5,0.05113544086996973
3504,-1,1,0.0
3504,-1,2,0.0
3504,-1,3,0.33148382892723016
3504,-1,4,0.0
3504,-1,5,0.454654669526753
3504,0,1,0.0
3504,0,2,0.0
3504,0,3,0.0
3504,0,4,0.48559854494055604
3504,0,5,0.0
3504,4,1,7.4957221706591675
3504,4,2,6.29659072003266
3504,4,3,0.33148382892723016
3504,4,4,2.427992724702769
3504,4,5,0.454654669526753
3505,-1,1,0.0
3505,-1,2,0.0
3505,-1,3,0.2617003691293098
3505,-1,4,0.0
3505,-1,5,0.023701448706968643
3505,0,1,0.0
3505,0,2,0.0
3505,0,3,0.0
3505,0,4,1.2133839238276933
3505,0,5,0.0
3505,4,1,3.152438865685565
3505,4,2,4.592301752645717
3505,4,3,0.2617003691293098
3505,4,4,6.066919619138469
3505,4,5,0.023701448706968643
3506,-1,1,0.0
3506,-1,2,0.0
3506,-1,3,0.5990493688481057
3506,-1,4,0.0
3506,-1,5,0.18657091496274347
3506,0,1,0.0
3506,0,2,0.0
3506,0,3,0.0
3506,0,4,1.4520401313832882
3506,0,5,0.0
3506,4,1,12.484765866874223
3506,4,2,2.462988065122313
3506,4,3,0.5990493688481057
3506,4,4,7.260200656916763
3506,4,5,0.18657091496274347
3507,-1,1,0.0
3507,-1,2,0.0
3507,-1,3,0.29360421175277146
3507,-1,4,0.0
3507,-1,5,0.22406494225847262
3507,0,1,0.0
3507,0,2,0.0
3507,0,3,0.0
3507,0,4,1.1241676158234382
3507,0,5,0.0
3507,4,1,2.656083724093036
3507,4,2,0.5536140221686648
3507,4,3,0.29360421175277146
3507,4,4,5.620838079117183
3507,4,5,0.22406494225847262
3508,-1,1,0.0
3508,-1,2,0.0
3508,-1,3,0.7888401077918246
3508,-1,4,0.0
3508,-1,5,0.6471633797068641
3508,0,1,0.0
3508,0,2,0.0
3508,0,3,0.0
3508,0,4,0.7680701642803299
3508,0,5,0.0
3508,4,1,11.843433144212833
3508,4,2,1.988675777907293
3508,4,3,0.7888401077918246
3508,4,4,3.84035082140172
3508,4,5,0.6471633797068641
3514,-1,1,0.0
3514,-1,2,0.0
3514,-1,3,0.3731845157693204
3514,-1,4,0.0
3514,-1,5,0.04208681971283817
3514,0,1,0.0
3514,0,2,0.0
3514,0,3,0.0
3514,0,4,0.35458402318035326
3514,0,5,0.0
3514,4,1,7.652501291897652
3514,4,2,2.5834721998622685
3514,4,3,0.3731845157693204
3514,4,4,1.7729201159017747
3514,4,5,0.04208681971283817
3515,-1,1,0.0
3515,-1,2,0.0
3515,-1,3,0.0304010778099082
3515,-1,4,0.0
3515,-1,5,0.01985448192631629
3515,0,1,0.0
3515,0,2,0.0
3515,0,3,0.0
3515,0,4,1.9059195855491362
3515,0,5,0.0
3515,4,1,8.431441501660688
3515,4,2,0.23646279616481555
3515,4,3,0.0304010778099082
3515,4,4,9.529597927745732
3515,4,5,0.01985448192631629
3518,-1,1,0.0
3518,-1,2,0.0
3518,-1,3,3.021078709922285
3518,-1,4,0.0
3518,-1,5,1.7031934175679015
3518,0,1,0.0
3518,0,2,0.0
3518,0,3,0.0
3518,0,4,0.2979875370159088
3518,0,5,0.0
3518,4,1,14.629385987520944
3518,4,2,4.847872845353425
3518,4,3,3.021078709922285
3518,4,4,1.489937685079531
3518,4,5,1.7031934175679015
3519,-1,1,0.0
3519,-1,2,0.0
3519,-1,3,0.34229720033390576
3519,-1,4,0.0
3519,-1,5,0.6665915934511547
3519,0,1,0.0
3519,0,2,0.0
3519,0,3,0.0
3519,0,4,0.5858410725271028
3519,0,5,0.0
3519,4,1,12.16255057718775
3519,4,2,21.590916400282115
3519,4,3,0.34229720033390576
3519,4,4,2.9292053626354577
3519,4,5,0.6665915934511547
3520,-1,1,0.0
3520,-1,2,0.0
3520,-1,3,0.7475464093785791
3520,-1,4,0.0
3520,-1,5,0.14749497445116957
3520,0,1,0.0
3520,0,2,0.0
3520,0,3,0.0
3520,0,4,1.0403128026859938
3520,0,5,0.0
3520,4,1,14.705160206001532
3520,4,2,0.6028827132637863
3520,4,3,0.7475464093785791
3520,4,4,5.201564013430046
3520,4,5,0.14749497445116957
3522,-1,1,0.0
3522,-1,2,0.0
3522,-1,3,0.14430177590555396
3522,-1,4,0.0
3522,-1,5,0.021837511964930972
3522,0,1,0.0
3522,0,2,0.0
3522,0,3,0.0
3522,0,4,1.4065649617295162
3522,0,5,0.0
3522,4,1,11.263151645295748
3522,4,2,0.8263716248101944
3522,4,3,0.14430177590555396
3522,4,4,7.032824808647524
3522,4,5,0.021837511964930972
3523,-1,1,0.0
3523,-1,2,0.0
3523,-1,3,0.17915392086403756
3523,-1,4,0.0
3523,-1,5,0.025238145699557995
3523,0,1,0.0
3523,0,2,0.0
3523,0,3,0.0
3523,0,4,1.6460653523756723
3523,0,5,0.0
3523,4,1,3.694252102298687
3523,4,2,0.27412578354213396
3523,4,3,0.17915392086403756
3523,4,4,8.230326761878347
3523,4,5,0.025238145699557995
3524,-1,1,0.0
3524,-1,2,0.0
3524,-1,3,0.6389070388126284
3524,-1,4,0.0
3524,-1,5,0.2702798471721776
3524,0,1,0.0
3524,0,2,0.0
3524,0,3,0.0
3524,0,4,0.4309315020952164
3524,0,5,0.0
3524,4,1,8.703027493767827
3524,4,2,20.509771869817317
3524,4,3,0.6389070388126284
3524,4,4,2.1546575104760324
3524,4,5,0.2702798471721776
3525,-1,1,0.0
3525,-1,2,0.0
3525,-1,3,0.13215474089010273
3525,-1,4,0.0
3525,-1,5,0.9539134407218527
3525,0,1,0.0
3525,0,2,0.0
3525,0,3,0.0
3525,0,4,0.3502962381592632
3525,0,5,0.0
3525,4,1,9.512470692321402
3525,4,2,31.496122826080935
3525,4,3,0.13215474089010273
3525,4,4,1.7514811907962897
3525,4,5,0.9539134407218527
3526,-1,1,0.0
3526,-1,2,0.0
3526,-1,3,0.11238948250429752
3526,-1,4,0.0
3526,-1,5,0.5819191230954751
3526,0,1,0.0
3526,0,2,0.0
3526,0,3,0.0
3526,0,4,1.262317045301944
3526,0,5,0.0
3526,4,1,3.8951100036843256
3526,4,2,6.082075843644363
3526,4,3,0.11238948250429752
3526,4,4,6.311585226509692
3526,4,5,0.5819191230954751
3527,-1,1,0.0
3527,-1,2,0.0
3527,-1,3,2.5933218933390094
3527,-1,4,0.0
3527,-1,5,1.3358574848699256
3527,0,1,0.0
3527,0,2,0.0
3527,0,3,0.0
3527,0,4,0.28476732468281807
3527,0,5,0.0
3527,4,1,8.527119680461123
3527,4,2,2.2862999614694273
3527,4,3,2.5933218933390094
3527,4,4,1.4238366234140822
3527,4,5,1.3358574848699256
3528,-1,1,0.0
3528,-1,2,0.0
3528,-1,3,0.6298385384399228
3528,-1,4,0.0
3528,-1,5,0.1106017159046644
3528,0,1,0.0
3528,0,2,0.0
3528,0,3,0.0
3528,0,4,0.7607301766686614
3528,0,5,0.0
3528,4,1,9.874331442908499
3528,4,2,10.529711846971711
3528,4,3,0.6298385384399228
3528,4,4,3.803650883343315
3528,4,5,0.1106017159046644
3530,-1,1,0.0
3530,-1,2,0.0
3530,-1,3,0.6122302626079333
3530,-1,4,0.0
3530,-1,5,0.06919759477444386
3530,0,1,0.0
3530,0,2,0.0
3530,0,3,0.0
3530,0,4,1.174693904020993
3530,0,5,0.0
3530,4,1,7.254722707655161
3530,4,2,4.076475159220936
3530,4,3,0.6122302626079333
3530,4,4,5.873469520104981
3530,4,5,0.06919759477444386
3533,-1,1,0.0
3533,-1,2,0.0
3533,-1,3,1.6353061714096424
3533,-1,4,0.0
3533,-1,5,0.02454275873798821
3533,0,1,0.0
3533,0,2,0.0
3533,0,3,0.0
3533,0,4,0.5572687499511246
3533,0,5,0.0
3533,4,1,5.949722680096554
3533,4,2,3.9524085169556287
3533,4,3,1.6353061714096424
3533,4,4,2.7863437497556443
3533,4,5,0.02454275873798821
3534,-1,1,0.0
3534,-1,2,0.0
3534,-1,3,0.12374779788659006
3534,-1,4,0.0
3534,-1,5,0.045832509717985234
3534,0,1,0.0
3534,0,2,0.0
3534,0,3,0.0
3534,0,4,0.6819984857776866
3534,0,5,0.0
3534,4,1,7.032441419015752
3534,4,2,6.83583721857096
3534,4,3,0.12374779788659006
3534,4,4,3.4099924288884256
3534,4,5,0.045832509717985234
3536,-1,1,0.0
3536,-1,2,0.0
3536,-1,3,0.5241453112028492
3536,-1,4,0.0
3536,-1,5,0.19740534735421528
3536,0,1,0.0
3536,0,2,0.0
3536,0,3,0.0
3536,0,4,0.545442986670268
3536,0,5,0.0
3536,4,1,6.750765673514141
3536,4,2,4.170836909422815
3536,4,3,0.5241453112028492
3536,4,4,2.7272149333513434
3536,4,5,0.19740534735421528
3537,-1,1,0.0
3537,-1,2,0.0
3537,-1,3,0.02912257873213657
3537,-1,4,0.0
3537,-1,5,0.08543038216493266
3537,0,1,0.0
3537,0,2,0.0
3537,0,3,0.0
3537,0,4,0.830558297230429
3537,0,5,0.0
3537,4,1,7.92667766608631
3537,4,2,0.9994225570111683
3537,4,3,0.02912257873213657
3537,4,4,4.1527914861522035
3537,4,5,0.08543038216493266
3538,-1,1,0.0
3538,-1,2,0.0
3538,-1,3,0.0008703678968749943
3538,-1,4,0.0
3538,-1,5,0.001757636683330128
3538,0,1,0.0
3538,0,2,0.0
3538,0,3,0.0
3538,0,4,0.7923588454580713
3538,0,5,0.0
3538,4,1,9.118785619794096
3538,4,2,0.0007498268467616228
3538,4,3,0.0008703678968749943
3538,4,4,3.9617942272903974
3538,4,5,0.001757636683330128
3539,-1,1,0.0
3539,-1,2,0.0
3539,-1,3,0.3649880800416796
3539,-1,4,0.0
3539,-1,5,0.10896698205241925
3539,0,1,0.0
3539,0,2,0.0
3539,0,3,0.0
3539,0,4,0.7826536397099371
3539,0,5,0.0
3539,4,1,5.832331533584315
3539,4,2,3.8888371354859324
3539,4,3,0.3649880800416796
3539,4,4,3.913268198549785
3539,4,5,0.10896698205241925
3540,-1,1,0.0
3540,-1,2,0.0
3540,-1,3,0.08050639907721614
3540,-1,4,0.0
3540,-1,5,0.29396760927985865
3540,0,1,0.0
3540,0,2,0.0
3540,0,3,0.0
3540,0,4,0.22544187141944003
3540,0,5,0.0
3540,4,1,8.109774910865635
3540,4,2,17.472844886243827
3540,4,3,0.08050639907721614
3540,4,4,1.1272093570971915
3540,4,5,0.29396760927985865
3541,-1,1,0.0
3541,-1,2,0.0
3541,-1,3,3.9530482106012537
3541,-1,4,0.0
3541,-1,5,0.8702040546624458
3541,0,1,0.0
3541,0,2,0.0
3541,0,3,0.0
3541,0,4,1.1707166304385186
3541,0,5,0.0
3541,4,1,17.05777218651111
3541,4,2,14.91713219797274
3541,4,3,3.9530482106012537
3541,4,4,5.853583152192624
3541,4,5,0.8702040546624458
3542,-1,1,0.0
3542,-1,2,0.0
3542,-1,3,3.039910413503894
3542,-1,4,0.0
3542,-1,5,1.8669178877899277
3542,0,1,0.0
3542,0,2,0.0
3542,0,3,0.0
3542,0,4,0.5706933333035258
3542,0,5,0.0
3542,4,1,5.048133045535786
3542,4,2,0.030449288814557638
3542,4,3,3.039910413503894
3542,4,4,2.8534666665177295
3542,4,5,1.8669178877899277
3544,-1,1,0.0
3544,-1,2,0.0
3544,-1,3,0.29132400043440565
3544,-1,4,0.0
3544,-1,5,0.04379835726704573
3544,0,1,0.0
3544,0,2,0.0
3544,0,3,0.0
3544,0,4,0.7847376823413005
3544,0,5,0.0
3544,4,1,12.719173696454765
3544,4,2,5.254125057127142
3544,4,3,0.29132400043440565
3544,4,4,3.923688411706524
3544,4,5,0.04379835726704573
3545,-1,1,0.0
3545,-1,2,0.0
3545,-1,3,0.002250258509598471
3545,-1,4,0.0
3545,-1,5,0.01918986074081041
3545,0,1,0.0
3545,0,2,0.0
3545,0,3,0.0
3545,0,4,0.5383026815866367
3545,0,5,0.0
3545,4,1,7.349217450694175
3545,4,2,19.788221827703286
3545,4,3,0.002250258509598471
3545,4,4,2.6915134079332534
3545,4,5,0.01918986074081041
3546,-1,1,0.0
3546,-1,2,0.0
3546,-1,3,0.15690282175386008
3546,-1,4,0.0
3546,-1,5,0.3298830414910665
3546,0,1,0.0
3546,0,2,0.0
3546,0,3,0.0
3546,0,4,1.1583575001541397
3546,0,5,0.0
3546,4,1,12.614221490191667
3546,4,2,7.616006192672231
3546,4,3,0.15690282175386008
3546,4,4,5.791787500770574
3546,4,5,0.3298830414910665
3547,-1,1,0.0
3547,-1,2,0.0
3547,-1,3,0.000840850877938942
3547,-1,4,0.0
3547,-1,5,0.00046050605633698137
3547,0,1,0.0
3547,0,2,0.0
3547,0,3,0.0
3547,0,4,2.2588409785704835
3547,0,5,0.0
3547,4,1,5.366982234699989
3547,4,2,0.003112263842461099
3547,4,3,0.000840850877938942
3547,4,4,11.294204892852385
3547,4,5,0.00046050605633698137
3549,-1,1,0.0
3549,-1,2,0.0
3549,-1,3,0.2712933986472616
3549,-1,4,0.0
3549,-1,5,1.5840888264332238
3549,0,1,0.0
3549,0,2,0.0
3549,0,3,0.0
3549,0,4,1.4205349944478822
3549,0,5,0.0
3549,4,1,14.242207791828426
3549,4,2,3.978907690186827
3549,4,3,0.2712933986472616
3549,4,4,7.102674972239339
3549,4,5,1.5840888264332238
3552,-1,1,0.0
3552,-1,2,0.0
3552,-1,3,0.03841343400990836
3552,-1,4,0.0
3552,-1,5,0.11616465343882966
3552,0,1,0.0
3552,0,2,0.0
3552,0,3,0.0
3552,0,4,1.133844062478934
3552,0,5,0.0
3552,4,1,5.669071897803482
3552,4,2,11.26288400990877
3552,4,3,0.03841343400990836
3552,4,4,5.669220312394667
3552,4,5,0.11616465343882966
3553,-1,1,0.0
3553,-1,2,0.0
3553,-1,3,2.290974970736612
3553,-1,4,0.0
3553,-1,5,1.5368959542721965
3553,0,1,0.0
3553,0,2,0.0
3553,0,3,0.0
3553,0,4,0.40810846304571163
3553,0,5,0.0
3553,4,1,13.942744804272074
3553,4,2,4.267020601703981
3553,4,3,2.290974970736612
3553,4,4,2.04054231522863
3553,4,5,1.5368959542721965
3554,-1,1,0.0
3554,-1,2,0.0
3554,-1,3,0.31386465496287197
3554,-1,4,0.0
3554,-1,5,1.301055232606307
3554,0,1,0.0
3554,0,2,0.0
3554,0,3,0.0
3554,0,4,0.8551003488110093
3554,0,5,0.0
3554,4,1,11.04824961940758
3554,4,2,11.736518908347586
3554,4,3,0.31386465496287197
3554,4,4,4.275501744055039
3554,4,5,1.301055232606307
3555,-1,1,0.0
3555,-1,2,0.0
3555,-1,3,0.04740660876571093
3555,-1,4,0.0
3555,-1,5,0.006650993175079502
3555,0,1,0.0
3555,0,2,0.0
3555,0,3,0.0
3555,0,4,1.0585177581289187
3555,0,5,0.0
3555,4,1,10.869661671309746
3555,4,2,6.4509091484518555
3555,4,3,0.04740660876571093
3555,4,4,5.292588790644669
3555,4,5,0.006650993175079502
